pref_code,pref_name,muni_code,muni_name,party_name,votes
38,愛媛県,38201,松山市,日本保守党,6530
38,愛媛県,38201,松山市,中道改革連合,38321
38,愛媛県,38201,松山市,参政党,21548
38,愛媛県,38201,松山市,日本共産党,7231
38,愛媛県,38201,松山市,日本維新の会,16480
38,愛媛県,38201,松山市,国民民主党,25236
38,愛媛県,38201,松山市,社会民主党,2361
38,愛媛県,38201,松山市,自由民主党,90237
38,愛媛県,38201,松山市,れいわ新選組,6678
38,愛媛県,38202,今治市,日本保守党,1814
38,愛媛県,38202,今治市,中道改革連合,13155
38,愛媛県,38202,今治市,参政党,6468
38,愛媛県,38202,今治市,日本共産党,2066
38,愛媛県,38202,今治市,日本維新の会,4720
38,愛媛県,38202,今治市,国民民主党,4429
38,愛媛県,38202,今治市,社会民主党,640
38,愛媛県,38202,今治市,自由民主党,31021
38,愛媛県,38202,今治市,れいわ新選組,2097
38,愛媛県,38203,宇和島市,日本保守党,724
38,愛媛県,38203,宇和島市,中道改革連合,7078
38,愛媛県,38203,宇和島市,参政党,2582
38,愛媛県,38203,宇和島市,日本共産党,1025
38,愛媛県,38203,宇和島市,日本維新の会,1944
38,愛媛県,38203,宇和島市,国民民主党,1903
38,愛媛県,38203,宇和島市,社会民主党,341
38,愛媛県,38203,宇和島市,自由民主党,14736
38,愛媛県,38203,宇和島市,れいわ新選組,934
38,愛媛県,38204,八幡浜市,日本保守党,319
38,愛媛県,38204,八幡浜市,中道改革連合,3038
38,愛媛県,38204,八幡浜市,参政党,1127
38,愛媛県,38204,八幡浜市,日本共産党,449
38,愛媛県,38204,八幡浜市,日本維新の会,895
38,愛媛県,38204,八幡浜市,国民民主党,1024
38,愛媛県,38204,八幡浜市,社会民主党,186
38,愛媛県,38204,八幡浜市,自由民主党,7076
38,愛媛県,38204,八幡浜市,れいわ新選組,411
38,愛媛県,38205,新居浜市,日本保守党,1472
38,愛媛県,38205,新居浜市,中道改革連合,12088
38,愛媛県,38205,新居浜市,参政党,5883
38,愛媛県,38205,新居浜市,日本共産党,1588
38,愛媛県,38205,新居浜市,日本維新の会,3149
38,愛媛県,38205,新居浜市,国民民主党,4184
38,愛媛県,38205,新居浜市,社会民主党,661
38,愛媛県,38205,新居浜市,自由民主党,20914
38,愛媛県,38205,新居浜市,れいわ新選組,1574
38,愛媛県,38206,西条市,日本保守党,1306
38,愛媛県,38206,西条市,中道改革連合,11178
38,愛媛県,38206,西条市,参政党,5104
38,愛媛県,38206,西条市,日本共産党,1250
38,愛媛県,38206,西条市,日本維新の会,2964
38,愛媛県,38206,西条市,国民民主党,3827
38,愛媛県,38206,西条市,社会民主党,542
38,愛媛県,38206,西条市,自由民主党,20825
38,愛媛県,38206,西条市,れいわ新選組,1792
38,愛媛県,38207,大洲市,日本保守党,357
38,愛媛県,38207,大洲市,中道改革連合,3654
38,愛媛県,38207,大洲市,参政党,1440
38,愛媛県,38207,大洲市,日本共産党,661
38,愛媛県,38207,大洲市,日本維新の会,1195
38,愛媛県,38207,大洲市,国民民主党,1243
38,愛媛県,38207,大洲市,社会民主党,198
38,愛媛県,38207,大洲市,自由民主党,9518
38,愛媛県,38207,大洲市,れいわ新選組,602
38,愛媛県,38210,伊予市,日本保守党,417
38,愛媛県,38210,伊予市,中道改革連合,3232
38,愛媛県,38210,伊予市,参政党,1575
38,愛媛県,38210,伊予市,日本共産党,383
38,愛媛県,38210,伊予市,日本維新の会,1095
38,愛媛県,38210,伊予市,国民民主党,1355
38,愛媛県,38210,伊予市,社会民主党,181
38,愛媛県,38210,伊予市,自由民主党,8036
38,愛媛県,38210,伊予市,れいわ新選組,540
38,愛媛県,38213,四国中央市,日本保守党,1034
38,愛媛県,38213,四国中央市,中道改革連合,7508
38,愛媛県,38213,四国中央市,参政党,4201
38,愛媛県,38213,四国中央市,日本共産党,972
38,愛媛県,38213,四国中央市,日本維新の会,2103
38,愛媛県,38213,四国中央市,国民民主党,2905
38,愛媛県,38213,四国中央市,社会民主党,329
38,愛媛県,38213,四国中央市,自由民主党,19044
38,愛媛県,38213,四国中央市,れいわ新選組,1067
38,愛媛県,38214,西予市,日本保守党,325
38,愛媛県,38214,西予市,中道改革連合,3487
38,愛媛県,38214,西予市,参政党,1255
38,愛媛県,38214,西予市,日本共産党,686
38,愛媛県,38214,西予市,日本維新の会,1053
38,愛媛県,38214,西予市,国民民主党,1084
38,愛媛県,38214,西予市,社会民主党,237
38,愛媛県,38214,西予市,自由民主党,8193
38,愛媛県,38214,西予市,れいわ新選組,476
38,愛媛県,38215,東温市,日本保守党,425
38,愛媛県,38215,東温市,中道改革連合,3037
38,愛媛県,38215,東温市,参政党,1442
38,愛媛県,38215,東温市,日本共産党,593
38,愛媛県,38215,東温市,日本維新の会,1090
38,愛媛県,38215,東温市,国民民主党,1341
38,愛媛県,38215,東温市,社会民主党,181
38,愛媛県,38215,東温市,自由民主党,6594
38,愛媛県,38215,東温市,れいわ新選組,469
38,愛媛県,38356,上島町,日本保守党,76
38,愛媛県,38356,上島町,中道改革連合,679
38,愛媛県,38356,上島町,参政党,256
38,愛媛県,38356,上島町,日本共産党,77
38,愛媛県,38356,上島町,日本維新の会,197
38,愛媛県,38356,上島町,国民民主党,176
38,愛媛県,38356,上島町,社会民主党,34
38,愛媛県,38356,上島町,自由民主党,1868
38,愛媛県,38356,上島町,れいわ新選組,93
38,愛媛県,38386,久万高原町,日本保守党,72
38,愛媛県,38386,久万高原町,中道改革連合,751
38,愛媛県,38386,久万高原町,参政党,235
