pref_code,pref_name,muni_code,muni_name,party_name,votes
37,香川県,37201,高松市,日本保守党,5373
37,香川県,37201,高松市,中道改革連合,33104
37,香川県,37201,高松市,参政党,13238
37,香川県,37201,高松市,日本共産党,5946
37,香川県,37201,高松市,日本維新の会,12830
37,香川県,37201,高松市,国民民主党,41871
37,香川県,37201,高松市,社会民主党,1750
37,香川県,37201,高松市,自由民主党,73062
37,香川県,37201,高松市,れいわ新選組,4195
37,香川県,37202,丸亀市,日本保守党,1443
37,香川県,37202,丸亀市,中道改革連合,6094
37,香川県,37202,丸亀市,参政党,3463
37,香川県,37202,丸亀市,日本共産党,1105
37,香川県,37202,丸亀市,日本維新の会,3734
37,香川県,37202,丸亀市,国民民主党,11509
37,香川県,37202,丸亀市,社会民主党,562
37,香川県,37202,丸亀市,自由民主党,19139
37,香川県,37202,丸亀市,れいわ新選組,1316
37,香川県,37203,坂出市,日本保守党,540
37,香川県,37203,坂出市,中道改革連合,2762
37,香川県,37203,坂出市,参政党,1376
37,香川県,37203,坂出市,日本共産党,545
37,香川県,37203,坂出市,日本維新の会,1076
37,香川県,37203,坂出市,国民民主党,6088
37,香川県,37203,坂出市,社会民主党,224
37,香川県,37203,坂出市,自由民主党,9998
37,香川県,37203,坂出市,れいわ新選組,463
37,香川県,37204,善通寺市,日本保守党,377
37,香川県,37204,善通寺市,中道改革連合,1647
37,香川県,37204,善通寺市,参政党,931
37,香川県,37204,善通寺市,日本共産党,335
37,香川県,37204,善通寺市,日本維新の会,1049
37,香川県,37204,善通寺市,国民民主党,2587
37,香川県,37204,善通寺市,社会民主党,192
37,香川県,37204,善通寺市,自由民主党,6071
37,香川県,37204,善通寺市,れいわ新選組,314
37,香川県,37205,観音寺市,日本保守党,671
37,香川県,37205,観音寺市,中道改革連合,3487
37,香川県,37205,観音寺市,参政党,1753
37,香川県,37205,観音寺市,日本共産党,629
37,香川県,37205,観音寺市,日本維新の会,2678
37,香川県,37205,観音寺市,国民民主党,4787
37,香川県,37205,観音寺市,社会民主党,278
37,香川県,37205,観音寺市,自由民主党,10579
37,香川県,37205,観音寺市,れいわ新選組,651
37,香川県,37206,さぬき市,日本保守党,433
37,香川県,37206,さぬき市,中道改革連合,2495
37,香川県,37206,さぬき市,参政党,1118
37,香川県,37206,さぬき市,日本共産党,489
37,香川県,37206,さぬき市,日本維新の会,768
37,香川県,37206,さぬき市,国民民主党,8529
37,香川県,37206,さぬき市,社会民主党,221
37,香川県,37206,さぬき市,自由民主党,7799
37,香川県,37206,さぬき市,れいわ新選組,396
37,香川県,37207,東かがわ市,日本保守党,213
37,香川県,37207,東かがわ市,中道改革連合,1905
37,香川県,37207,東かがわ市,参政党,734
37,香川県,37207,東かがわ市,日本共産党,273
37,香川県,37207,東かがわ市,日本維新の会,598
37,香川県,37207,東かがわ市,国民民主党,4560
37,香川県,37207,東かがわ市,社会民主党,115
37,香川県,37207,東かがわ市,自由民主党,5086
37,香川県,37207,東かがわ市,れいわ新選組,253
37,香川県,37208,三豊市,日本保守党,754
37,香川県,37208,三豊市,中道改革連合,3507
37,香川県,37208,三豊市,参政党,1751
37,香川県,37208,三豊市,日本共産党,693
37,香川県,37208,三豊市,日本維新の会,2558
37,香川県,37208,三豊市,国民民主党,5761
37,香川県,37208,三豊市,社会民主党,541
37,香川県,37208,三豊市,自由民主党,11557
37,香川県,37208,三豊市,れいわ新選組,662
37,香川県,37322,土庄町,日本保守党,129
37,香川県,37322,土庄町,中道改革連合,1563
37,香川県,37322,土庄町,参政党,328
37,香川県,37322,土庄町,日本共産党,261
37,香川県,37322,土庄町,日本維新の会,502
37,香川県,37322,土庄町,国民民主党,609
37,香川県,37322,土庄町,社会民主党,103
37,香川県,37322,土庄町,自由民主党,3017
37,香川県,37322,土庄町,れいわ新選組,155
37,香川県,37324,小豆島町,日本保守党,138
37,香川県,37324,小豆島町,中道改革連合,1519
37,香川県,37324,小豆島町,参政党,438
37,香川県,37324,小豆島町,日本共産党,304
37,香川県,37324,小豆島町,日本維新の会,477
37,香川県,37324,小豆島町,国民民主党,684
37,香川県,37324,小豆島町,社会民主党,104
37,香川県,37324,小豆島町,自由民主党,3037
37,香川県,37324,小豆島町,れいわ新選組,179
37,香川県,37341,三木町,日本保守党,273
37,香川県,37341,三木町,中道改革連合,1657
37,香川県,37341,三木町,参政党,824
37,香川県,37341,三木町,日本共産党,350
37,香川県,37341,三木町,日本維新の会,602
37,香川県,37341,三木町,国民民主党,4038
37,香川県,37341,三木町,社会民主党,117
37,香川県,37341,三木町,自由民主党,4742
37,香川県,37341,三木町,れいわ新選組,258
37,香川県,37364,直島町,日本保守党,34
37,香川県,37364,直島町,中道改革連合,383
37,香川県,37364,直島町,参政党,99
37,香川県,37364,直島町,日本共産党,33
37,香川県,37364,直島町,日本維新の会,114
37,香川県,37364,直島町,国民民主党,187
37,香川県,37364,直島町,社会民主党,23
37,香川県,37364,直島町,自由民主党,551
37,香川県,37364,直島町,れいわ新選組,38
37,香川県,37386,宇多津町,日本保守党,244
37,香川県,37386,宇多津町,中道改革連合,944
37,香川県,37386,宇多津町,参政党,656
37,香川県,37386,宇多津町,日本共産党,148
37,香川県,37386,宇多津町,日本維新の会,546
37,香川県,37386,宇多津町,国民民主党,2212
37,香川県,37386,宇多津町,社会民主党,61
37,香川県,37386,宇多津町,自由民主党,3237
37,香川県,37386,宇多津町,れいわ新選組,224
37,香川県,37387,綾川町,日本保守党,258
37,香川県,37387,綾川町,中道改革連合,1342
37,香川県,37387,綾川町,参政党,749
