pref_code,pref_name,muni_code,muni_name,party_name,votes
36,徳島県,36201,徳島市,日本保守党,3498
36,徳島県,36201,徳島市,中道改革連合,19870
36,徳島県,36201,徳島市,参政党,9165
36,徳島県,36201,徳島市,日本共産党,4366
36,徳島県,36201,徳島市,日本維新の会,12726
36,徳島県,36201,徳島市,国民民主党,10623
36,徳島県,36201,徳島市,社会民主党,870
36,徳島県,36201,徳島市,自由民主党,40464
36,徳島県,36201,徳島市,れいわ新選組,3346
36,徳島県,36202,鳴門市,日本保守党,697
36,徳島県,36202,鳴門市,中道改革連合,3639
36,徳島県,36202,鳴門市,参政党,1946
36,徳島県,36202,鳴門市,日本共産党,822
36,徳島県,36202,鳴門市,日本維新の会,2563
36,徳島県,36202,鳴門市,国民民主党,3085
36,徳島県,36202,鳴門市,社会民主党,219
36,徳島県,36202,鳴門市,自由民主党,9558
36,徳島県,36202,鳴門市,れいわ新選組,786
36,徳島県,36203,小松島市,日本保守党,444
36,徳島県,36203,小松島市,中道改革連合,3138
36,徳島県,36203,小松島市,参政党,1468
36,徳島県,36203,小松島市,日本共産党,576
36,徳島県,36203,小松島市,日本維新の会,1878
36,徳島県,36203,小松島市,国民民主党,1349
36,徳島県,36203,小松島市,社会民主党,123
36,徳島県,36203,小松島市,自由民主党,6488
36,徳島県,36203,小松島市,れいわ新選組,558
36,徳島県,36204,阿南市,日本保守党,894
36,徳島県,36204,阿南市,中道改革連合,5890
36,徳島県,36204,阿南市,参政党,2940
36,徳島県,36204,阿南市,日本共産党,1237
36,徳島県,36204,阿南市,日本維新の会,3751
36,徳島県,36204,阿南市,国民民主党,2707
36,徳島県,36204,阿南市,社会民主党,260
36,徳島県,36204,阿南市,自由民主党,13422
36,徳島県,36204,阿南市,れいわ新選組,968
36,徳島県,36205,吉野川市,日本保守党,379
36,徳島県,36205,吉野川市,中道改革連合,3197
36,徳島県,36205,吉野川市,参政党,1381
36,徳島県,36205,吉野川市,日本共産党,774
36,徳島県,36205,吉野川市,日本維新の会,1762
36,徳島県,36205,吉野川市,国民民主党,2026
36,徳島県,36205,吉野川市,社会民主党,154
36,徳島県,36205,吉野川市,自由民主党,7306
36,徳島県,36205,吉野川市,れいわ新選組,572
36,徳島県,36206,阿波市,日本保守党,393
36,徳島県,36206,阿波市,中道改革連合,2550
36,徳島県,36206,阿波市,参政党,1245
36,徳島県,36206,阿波市,日本共産党,485
36,徳島県,36206,阿波市,日本維新の会,1421
36,徳島県,36206,阿波市,国民民主党,1765
36,徳島県,36206,阿波市,社会民主党,107
36,徳島県,36206,阿波市,自由民主党,6889
36,徳島県,36206,阿波市,れいわ新選組,477
36,徳島県,36207,美馬市,日本保守党,273
36,徳島県,36207,美馬市,中道改革連合,2052
36,徳島県,36207,美馬市,参政党,938
36,徳島県,36207,美馬市,日本共産党,280
36,徳島県,36207,美馬市,日本維新の会,1048
36,徳島県,36207,美馬市,国民民主党,1560
36,徳島県,36207,美馬市,社会民主党,132
36,徳島県,36207,美馬市,自由民主党,5742
36,徳島県,36207,美馬市,れいわ新選組,383
36,徳島県,36208,三好市,日本保守党,234
36,徳島県,36208,三好市,中道改革連合,1944
36,徳島県,36208,三好市,参政党,746
36,徳島県,36208,三好市,日本共産党,401
36,徳島県,36208,三好市,日本維新の会,748
36,徳島県,36208,三好市,国民民主党,1358
36,徳島県,36208,三好市,社会民主党,173
36,徳島県,36208,三好市,自由民主党,5640
36,徳島県,36208,三好市,れいわ新選組,348
36,徳島県,36301,勝浦町,日本保守党,46
36,徳島県,36301,勝浦町,中道改革連合,407
36,徳島県,36301,勝浦町,参政党,180
36,徳島県,36301,勝浦町,日本共産党,117
36,徳島県,36301,勝浦町,日本維新の会,213
36,徳島県,36301,勝浦町,国民民主党,178
36,徳島県,36301,勝浦町,社会民主党,23
36,徳島県,36301,勝浦町,自由民主党,1084
36,徳島県,36301,勝浦町,れいわ新選組,50
36,徳島県,36302,上勝町,日本保守党,15
36,徳島県,36302,上勝町,中道改革連合,180
36,徳島県,36302,上勝町,参政党,52
36,徳島県,36302,上勝町,日本共産党,23
36,徳島県,36302,上勝町,日本維新の会,54
36,徳島県,36302,上勝町,国民民主党,66
36,徳島県,36302,上勝町,社会民主党,11
36,徳島県,36302,上勝町,自由民主党,316
36,徳島県,36302,上勝町,れいわ新選組,16
36,徳島県,36321,佐那河内村,日本保守党,26
36,徳島県,36321,佐那河内村,中道改革連合,222
36,徳島県,36321,佐那河内村,参政党,90
36,徳島県,36321,佐那河内村,日本共産党,46
36,徳島県,36321,佐那河内村,日本維新の会,98
36,徳島県,36321,佐那河内村,国民民主党,95
36,徳島県,36321,佐那河内村,社会民主党,9
36,徳島県,36321,佐那河内村,自由民主党,556
36,徳島県,36321,佐那河内村,れいわ新選組,38
36,徳島県,36341,石井町,日本保守党,316
36,徳島県,36341,石井町,中道改革連合,2215
36,徳島県,36341,石井町,参政党,991
36,徳島県,36341,石井町,日本共産党,324
36,徳島県,36341,石井町,日本維新の会,1314
36,徳島県,36341,石井町,国民民主党,1003
36,徳島県,36341,石井町,社会民主党,83
36,徳島県,36341,石井町,自由民主党,4498
36,徳島県,36341,石井町,れいわ新選組,323
36,徳島県,36342,神山町,日本保守党,31
36,徳島県,36342,神山町,中道改革連合,446
36,徳島県,36342,神山町,参政党,132
36,徳島県,36342,神山町,日本共産党,64
36,徳島県,36342,神山町,日本維新の会,203
36,徳島県,36342,神山町,国民民主党,169
36,徳島県,36342,神山町,社会民主党,21
36,徳島県,36342,神山町,自由民主党,1079
36,徳島県,36342,神山町,れいわ新選組,98
36,徳島県,36368,那賀町,日本保守党,43
36,徳島県,36368,那賀町,中道改革連合,797
36,徳島県,36368,那賀町,参政党,218
36,徳島県,36368,那賀町,日本共産党,160
36,徳島県,36368,那賀町,日本維新の会,312
36,徳島県,36368,那賀町,国民民主党,313
36,徳島県,36368,那賀町,社会民主党,27
36,徳島県,36368,那賀町,自由民主党,1838
36,徳島県,36368,那賀町,れいわ新選組,82
36,徳島県,36383,牟岐町,日本保守党,33
36,徳島県,36383,牟岐町,中道改革連合,464
36,徳島県,36383,牟岐町,参政党,124
36,徳島県,36383,牟岐町,日本共産党,67
