idx,muni_code,muni_name,pref_name
927,20361,下諏訪町,長野県
928,20362,富士見町,長野県
929,20363,原村,長野県
930,20382,辰野町,長野県
931,20383,箕輪町,長野県
932,20384,飯島町,長野県
933,20385,南箕輪村,長野県
934,20386,中川村,長野県
935,20388,宮田村,長野県
936,20402,松川町,長野県
937,20403,高森町,長野県
938,20404,阿南町,長野県
939,20407,阿智村,長野県
940,20409,平谷村,長野県
941,20410,根羽村,長野県
942,20411,下條村,長野県
943,20412,売木村,長野県
944,20413,天龍村,長野県
945,20414,泰阜村,長野県
946,20415,喬木村,長野県
947,20416,豊丘村,長野県
948,20417,大鹿村,長野県
949,20422,上松町,長野県
950,20423,南木曽町,長野県
951,20425,木祖村,長野県
952,20429,王滝村,長野県
953,20430,大桑村,長野県
954,20432,木曽町,長野県
955,20446,麻績村,長野県
956,20448,生坂村,長野県
957,20450,山形村,長野県
958,20451,朝日村,長野県
959,20452,筑北村,長野県
960,20481,池田町,長野県
961,20482,松川村,長野県
962,20485,白馬村,長野県
963,20486,小谷村,長野県
964,20521,坂城町,長野県
965,20541,小布施町,長野県
966,20543,高山村,長野県
967,20561,山ノ内町,長野県
968,20562,木島平村,長野県
969,20563,野沢温泉村,長野県
970,20583,信濃町,長野県
971,20588,小川村,長野県
972,20590,飯綱町,長野県
973,20602,栄村,長野県
974,21201,岐阜市,岐阜県
975,21202,大垣市,岐阜県
976,21203,高山市,岐阜県
977,21204,多治見市,岐阜県
978,21205,関市,岐阜県
979,21206,中津川市,岐阜県
980,21207,美濃市,岐阜県
981,21208,瑞浪市,岐阜県
982,21209,羽島市,岐阜県
983,21210,恵那市,岐阜県
984,21211,美濃加茂市,岐阜県
985,21212,土岐市,岐阜県
986,21213,各務原市,岐阜県
987,21214,可児市,岐阜県
988,21215,山県市,岐阜県
989,21216,瑞穂市,岐阜県
990,21217,飛騨市,岐阜県
991,21218,本巣市,岐阜県
992,21219,郡上市,岐阜県
993,21220,下呂市,岐阜県
994,21221,海津市,岐阜県
995,21302,岐南町,岐阜県
996,21303,笠松町,岐阜県
997,21341,養老町,岐阜県
998,21361,垂井町,岐阜県
999,21362,関ケ原町,岐阜県
1000,21381,神戸町,岐阜県
1001,21382,輪之内町,岐阜県
1002,21383,安八町,岐阜県
1003,21401,揖斐川町,岐阜県
1004,21403,大野町,岐阜県
1005,21404,池田町,岐阜県
1006,21421,北方町,岐阜県
1007,21501,坂祝町,岐阜県
1008,21502,富加町,岐阜県
1009,21503,川辺町,岐阜県
1010,21504,七宗町,岐阜県
1011,21505,八百津町,岐阜県
1012,21506,白川町,岐阜県
1013,21507,東白川村,岐阜県
1014,21521,御嵩町,岐阜県
1015,21604,白川村,岐阜県
1016,22101,静岡市葵区,静岡県
1017,22102,静岡市駿河区,静岡県
1018,22103,静岡市清水区,静岡県
1019,22138,浜松市中央区,静岡県
1020,22139,浜松市浜名区,静岡県
1021,22140,浜松市天竜区,静岡県
1022,22203,沼津市,静岡県
1023,22205,熱海市,静岡県
1024,22206,三島市,静岡県
1025,22207,富士宮市,静岡県
1026,22208,伊東市,静岡県
1027,22209,島田市,静岡県
1028,22210,富士市,静岡県
1029,22211,磐田市,静岡県
1030,22212,焼津市,静岡県
1031,22213,掛川市,静岡県
1032,22214,藤枝市,静岡県
1033,22215,御殿場市,静岡県
1034,22216,袋井市,静岡県
1035,22219,下田市,静岡県
1036,22220,裾野市,静岡県
1037,22221,湖西市,静岡県
1038,22222,伊豆市,静岡県
1039,22223,御前崎市,静岡県
1040,22224,菊川市,静岡県
1041,22225,伊豆の国市,静岡県
1042,22226,牧之原市,静岡県
1043,22301,東伊豆町,静岡県
1044,22302,河津町,静岡県
1045,22304,南伊豆町,静岡県
1046,22305,松崎町,静岡県
1047,22306,西伊豆町,静岡県
1048,22325,函南町,静岡県
1049,22341,清水町,静岡県
1050,22342,長泉町,静岡県
1051,22344,小山町,静岡県
1052,22424,吉田町,静岡県
1053,22429,川根本町,静岡県
1054,22461,森町,静岡県
1055,23000,所属未定地,愛知県
1056,23101,名古屋市千種区,愛知県
1057,23102,名古屋市東区,愛知県
1058,23103,名古屋市北区,愛知県
1059,23104,名古屋市西区,愛知県
1060,23105,名古屋市中村区,愛知県
1061,23106,名古屋市中区,愛知県
1062,23107,名古屋市昭和区,愛知県
1063,23108,名古屋市瑞穂区,愛知県
1064,23109,名古屋市熱田区,愛知県
1065,23110,名古屋市中川区,愛知県
1066,23111,名古屋市港区,愛知県
1067,23112,名古屋市南区,愛知県
1068,23113,名古屋市守山区,愛知県
1069,23114,名古屋市緑区,愛知県
1070,23115,名古屋市名東区,愛知県
1071,23116,名古屋市天白区,愛知県
1072,23201,豊橋市,愛知県
1073,23202,岡崎市,愛知県
1074,23203,一宮市,愛知県
1075,23204,瀬戸市,愛知県
1076,23205,半田市,愛知県
1077,23206,春日井市,愛知県
1078,23207,豊川市,愛知県
1079,23208,津島市,愛知県
1080,23209,碧南市,愛知県
1081,23210,刈谷市,愛知県
1082,23211,豊田市,愛知県
1083,23212,安城市,愛知県
1084,23213,西尾市,愛知県
1085,23214,蒲郡市,愛知県
1086,23215,犬山市,愛知県
1087,23216,常滑市,愛知県
1088,23217,江南市,愛知県
1089,23219,小牧市,愛知県
1090,23220,稲沢市,愛知県
1091,23221,新城市,愛知県
1092,23222,東海市,愛知県
1093,23223,大府市,愛知県
1094,23224,知多市,愛知県
1095,23225,知立市,愛知県
1096,23226,尾張旭市,愛知県
1097,23227,高浜市,愛知県
1098,23228,岩倉市,愛知県
1099,23229,豊明市,愛知県
1100,23230,日進市,愛知県
1101,23231,田原市,愛知県
1102,23232,愛西市,愛知県
1103,23233,清須市,愛知県
1104,23234,北名古屋市,愛知県
1105,23235,弥富市,愛知県
1106,23236,みよし市,愛知県
1107,23237,あま市,愛知県
1108,23238,長久手市,愛知県
1109,23302,東郷町,愛知県
1110,23342,豊山町,愛知県
1111,23361,大口町,愛知県
1112,23362,扶桑町,愛知県
1113,23424,大治町,愛知県
1114,23425,蟹江町,愛知県
1115,23427,飛島村,愛知県
1116,23441,阿久比町,愛知県
1117,23442,東浦町,愛知県
1118,23445,南知多町,愛知県
1119,23446,美浜町,愛知県
1120,23447,武豊町,愛知県
1121,23501,幸田町,愛知県
1122,23561,設楽町,愛知県
1123,23562,東栄町,愛知県
1124,23563,豊根村,愛知県
1125,24201,津市,三重県
1126,24202,四日市市,三重県
1127,24203,伊勢市,三重県
1128,24204,松阪市,三重県
1129,24205,桑名市,三重県
1130,24207,鈴鹿市,三重県
1131,24208,名張市,三重県
1132,24209,尾鷲市,三重県
1133,24210,亀山市,三重県
1134,24211,鳥羽市,三重県
1135,24212,熊野市,三重県
1136,24214,いなべ市,三重県
1137,24215,志摩市,三重県
1138,24216,伊賀市,三重県
1139,24303,木曽岬町,三重県
1140,24324,東員町,三重県
1141,24341,菰野町,三重県
1142,24343,朝日町,三重県
1143,24344,川越町,三重県
1144,24441,多気町,三重県
1145,24442,明和町,三重県
1146,24443,大台町,三重県
1147,24461,玉城町,三重県
1148,24470,度会町,三重県
1149,24471,大紀町,三重県
1150,24472,南伊勢町,三重県
1151,24543,紀北町,三重県
1152,24561,御浜町,三重県
1153,24562,紀宝町,三重県
1154,25201,大津市,滋賀県
1155,25202,彦根市,滋賀県
1156,25203,長浜市,滋賀県
1157,25204,近江八幡市,滋賀県
1158,25206,草津市,滋賀県
1159,25207,守山市,滋賀県
1160,25208,栗東市,滋賀県
1161,25209,甲賀市,滋賀県
1162,25210,野洲市,滋賀県
1163,25211,湖南市,滋賀県
1164,25212,高島市,滋賀県
1165,25213,東近江市,滋賀県
1166,25214,米原市,滋賀県
1167,25383,日野町,滋賀県
1168,25384,竜王町,滋賀県
1169,25425,愛荘町,滋賀県
1170,25441,豊郷町,滋賀県
1171,25442,甲良町,滋賀県
1172,25443,多賀町,滋賀県
1173,26101,京都市北区,京都府
1174,26102,京都市上京区,京都府
1175,26103,京都市左京区,京都府
1176,26104,京都市中京区,京都府
1177,26105,京都市東山区,京都府
1178,26106,京都市下京区,京都府
1179,26107,京都市南区,京都府
1180,26108,京都市右京区,京都府
1181,26109,京都市伏見区,京都府
1182,26110,京都市山科区,京都府
1183,26111,京都市西京区,京都府
1184,26201,福知山市,京都府
1185,26202,舞鶴市,京都府
1186,26203,綾部市,京都府
1187,26204,宇治市,京都府
1188,26205,宮津市,京都府
1189,26206,亀岡市,京都府
1190,26207,城陽市,京都府
1191,26208,向日市,京都府
1192,26209,長岡京市,京都府
1193,26210,八幡市,京都府
1194,26211,京田辺市,京都府
1195,26212,京丹後市,京都府
1196,26213,南丹市,京都府
1197,26214,木津川市,京都府
1198,26303,大山崎町,京都府
1199,26322,久御山町,京都府
1200,26343,井手町,京都府
1201,26344,宇治田原町,京都府
1202,26364,笠置町,京都府
1203,26365,和束町,京都府
1204,26366,精華町,京都府
1205,26367,南山城村,京都府
1206,26407,京丹波町,京都府
1207,26463,伊根町,京都府
1208,26465,与謝野町,京都府
1209,27102,大阪市都島区,大阪府
1210,27103,大阪市福島区,大阪府
1211,27104,大阪市此花区,大阪府
1212,27106,大阪市西区,大阪府
1213,27107,大阪市港区,大阪府
1214,27108,大阪市大正区,大阪府
1215,27109,大阪市天王寺区,大阪府
1216,27111,大阪市浪速区,大阪府
1217,27113,大阪市西淀川区,大阪府
1218,27114,大阪市東淀川区,大阪府
1219,27115,大阪市東成区,大阪府
1220,27116,大阪市生野区,大阪府
1221,27117,大阪市旭区,大阪府
1222,27118,大阪市城東区,大阪府
1223,27119,大阪市阿倍野区,大阪府
1224,27120,大阪市住吉区,大阪府
1225,27121,大阪市東住吉区,大阪府
1226,27122,大阪市西成区,大阪府
1227,27123,大阪市淀川区,大阪府
1228,27124,大阪市鶴見区,大阪府
1229,27125,大阪市住之江区,大阪府
1230,27126,大阪市平野区,大阪府
1231,27127,大阪市北区,大阪府
1232,27128,大阪市中央区,大阪府
1233,27141,堺市堺区,大阪府
1234,27142,堺市中区,大阪府
1235,27143,堺市東区,大阪府
1236,27144,堺市西区,大阪府
1237,27145,堺市南区,大阪府
1238,27146,堺市北区,大阪府
1239,27147,堺市美原区,大阪府
1240,27202,岸和田市,大阪府
1241,27203,豊中市,大阪府
1242,27204,池田市,大阪府
1243,27205,吹田市,大阪府
1244,27206,泉大津市,大阪府
1245,27207,高槻市,大阪府
1246,27208,貝塚市,大阪府
1247,27209,守口市,大阪府
1248,27210,枚方市,大阪府
1249,27211,茨木市,大阪府
1250,27212,八尾市,大阪府
1251,27213,泉佐野市,大阪府
1252,27214,富田林市,大阪府
1253,27215,寝屋川市,大阪府
1254,27216,河内長野市,大阪府
1255,27217,松原市,大阪府
1256,27218,大東市,大阪府
1257,27219,和泉市,大阪府
1258,27220,箕面市,大阪府
1259,27221,柏原市,大阪府
1260,27222,羽曳野市,大阪府
1261,27223,門真市,大阪府
1262,27224,摂津市,大阪府
1263,27225,高石市,大阪府
1264,27226,藤井寺市,大阪府
1265,27227,東大阪市,大阪府
1266,27228,泉南市,大阪府
1267,27229,四條畷市,大阪府
1268,27230,交野市,大阪府
1269,27231,大阪狭山市,大阪府
1270,27232,阪南市,大阪府
1271,27301,島本町,大阪府
1272,27321,豊能町,大阪府
1273,27322,能勢町,大阪府
1274,27341,忠岡町,大阪府
1275,27361,熊取町,大阪府
1276,27362,田尻町,大阪府
1277,27366,岬町,大阪府
1278,27381,太子町,大阪府
1279,27382,河南町,大阪府
1280,27383,千早赤阪村,大阪府
1281,28101,神戸市東灘区,兵庫県
1282,28102,神戸市灘区,兵庫県
1283,28105,神戸市兵庫区,兵庫県
1284,28106,神戸市長田区,兵庫県
1285,28107,神戸市須磨区,兵庫県
1286,28108,神戸市垂水区,兵庫県
1287,28109,神戸市北区,兵庫県
1288,28110,神戸市中央区,兵庫県
1289,28111,神戸市西区,兵庫県
1290,28201,姫路市,兵庫県
1291,28202,尼崎市,兵庫県
1292,28203,明石市,兵庫県
1293,28204,西宮市,兵庫県
1294,28205,洲本市,兵庫県
1295,28206,芦屋市,兵庫県
1296,28207,伊丹市,兵庫県
1297,28208,相生市,兵庫県
1298,28209,豊岡市,兵庫県
1299,28210,加古川市,兵庫県
1300,28212,赤穂市,兵庫県
1301,28213,西脇市,兵庫県
1302,28214,宝塚市,兵庫県
1303,28215,三木市,兵庫県
1304,28216,高砂市,兵庫県
1305,28217,川西市,兵庫県
1306,28218,小野市,兵庫県
1307,28219,三田市,兵庫県
1308,28220,加西市,兵庫県
1309,28221,丹波篠山市,兵庫県
1310,28222,養父市,兵庫県
1311,28223,丹波市,兵庫県
1312,28224,南あわじ市,兵庫県
1313,28225,朝来市,兵庫県
1314,28226,淡路市,兵庫県
1315,28227,宍粟市,兵庫県
1316,28228,加東市,兵庫県
1317,28229,たつの市,兵庫県
1318,28301,猪名川町,兵庫県
1319,28365,多可町,兵庫県
1320,28381,稲美町,兵庫県
1321,28382,播磨町,兵庫県
1322,28442,市川町,兵庫県
1323,28443,福崎町,兵庫県
1324,28446,神河町,兵庫県
1325,28464,太子町,兵庫県
1326,28481,上郡町,兵庫県
1327,28501,佐用町,兵庫県
1328,28585,香美町,兵庫県
1329,28586,新温泉町,兵庫県
1330,29201,奈良市,奈良県
1331,29202,大和高田市,奈良県
1332,29203,大和郡山市,奈良県
1333,29204,天理市,奈良県
1334,29205,橿原市,奈良県
1335,29206,桜井市,奈良県
1336,29207,五條市,奈良県
1337,29208,御所市,奈良県
1338,29209,生駒市,奈良県
1339,29210,香芝市,奈良県
1340,29211,葛城市,奈良県
1341,29212,宇陀市,奈良県
1342,29322,山添村,奈良県
1343,29342,平群町,奈良県
1344,29343,三郷町,奈良県
1345,29344,斑鳩町,奈良県
1346,29345,安堵町,奈良県
1347,29361,川西町,奈良県
1348,29362,三宅町,奈良県
1349,29363,田原本町,奈良県
1350,29385,曽爾村,奈良県
1351,29386,御杖村,奈良県
1352,29401,高取町,奈良県
1353,29402,明日香村,奈良県
1354,29424,上牧町,奈良県
1355,29425,王寺町,奈良県
1356,29426,広陵町,奈良県
1357,29427,河合町,奈良県
1358,29441,吉野町,奈良県
1359,29442,大淀町,奈良県
1360,29443,下市町,奈良県
1361,29444,黒滝村,奈良県
1362,29446,天川村,奈良県
1363,29447,野迫川村,奈良県
1364,29449,十津川村,奈良県
1365,29450,下北山村,奈良県
1366,29451,上北山村,奈良県
1367,29452,川上村,奈良県
1368,29453,東吉野村,奈良県
1369,30000,所属未定地,和歌山県
1370,30201,和歌山市,和歌山県
1371,30202,海南市,和歌山県
1372,30203,橋本市,和歌山県
1373,30204,有田市,和歌山県
1374,30205,御坊市,和歌山県
1375,30206,田辺市,和歌山県
1376,30207,新宮市,和歌山県
1377,30208,紀の川市,和歌山県
1378,30209,岩出市,和歌山県
1379,30304,紀美野町,和歌山県
1380,30341,かつらぎ町,和歌山県
1381,30343,九度山町,和歌山県
1382,30344,高野町,和歌山県
1383,30361,湯浅町,和歌山県
1384,30362,広川町,和歌山県
1385,30366,有田川町,和歌山県
1386,30381,美浜町,和歌山県
1387,30382,日高町,和歌山県
1388,30383,由良町,和歌山県
1389,30390,印南町,和歌山県
1390,30391,みなべ町,和歌山県
1391,30392,日高川町,和歌山県
1392,30401,白浜町,和歌山県
1393,30404,上富田町,和歌山県
1394,30406,すさみ町,和歌山県
1395,30421,那智勝浦町,和歌山県
1396,30422,太地町,和歌山県
1397,30424,古座川町,和歌山県
1398,30427,北山村,和歌山県
1399,30428,串本町,和歌山県
1400,31201,鳥取市,鳥取県
1401,31202,米子市,鳥取県
1402,31203,倉吉市,鳥取県
1403,31204,境港市,鳥取県
1404,31302,岩美町,鳥取県
1405,31325,若桜町,鳥取県
1406,31328,智頭町,鳥取県
1407,31329,八頭町,鳥取県
1408,31364,三朝町,鳥取県
1409,31370,湯梨浜町,鳥取県
1410,31371,琴浦町,鳥取県
1411,31372,北栄町,鳥取県
1412,31384,日吉津村,鳥取県
1413,31386,大山町,鳥取県
1414,31389,南部町,鳥取県
1415,31390,伯耆町,鳥取県
1416,31401,日南町,鳥取県
1417,31402,日野町,鳥取県
1418,31403,江府町,鳥取県
1419,32201,松江市,島根県
1420,32202,浜田市,島根県
1421,32203,出雲市,島根県
1422,32204,益田市,島根県
1423,32205,大田市,島根県
1424,32206,安来市,島根県
1425,32207,江津市,島根県
1426,32209,雲南市,島根県
1427,32343,奥出雲町,島根県
1428,32386,飯南町,島根県
1429,32441,川本町,島根県
1430,32448,美郷町,島根県
1431,32449,邑南町,島根県
1432,32501,津和野町,島根県
1433,32505,吉賀町,島根県
1434,32525,海士町,島根県
1435,32526,西ノ島町,島根県
1436,32527,知夫村,島根県
1437,32528,隠岐の島町,島根県
1438,33101,岡山市北区,岡山県
1439,33102,岡山市中区,岡山県
1440,33103,岡山市東区,岡山県
1441,33104,岡山市南区,岡山県
1442,33202,倉敷市,岡山県
1443,33203,津山市,岡山県
1444,33204,玉野市,岡山県
1445,33205,笠岡市,岡山県
1446,33207,井原市,岡山県
1447,33208,総社市,岡山県
1448,33209,高梁市,岡山県
1449,33210,新見市,岡山県
1450,33211,備前市,岡山県
1451,33212,瀬戸内市,岡山県
1452,33213,赤磐市,岡山県
1453,33214,真庭市,岡山県
1454,33215,美作市,岡山県
1455,33216,浅口市,岡山県
1456,33346,和気町,岡山県
1457,33423,早島町,岡山県
1458,33445,里庄町,岡山県
1459,33461,矢掛町,岡山県
1460,33586,新庄村,岡山県
1461,33606,鏡野町,岡山県
1462,33622,勝央町,岡山県
1463,33623,奈義町,岡山県
1464,33643,西粟倉村,岡山県
1465,33663,久米南町,岡山県
1466,33666,美咲町,岡山県
1467,33681,吉備中央町,岡山県
1468,34101,広島市中区,広島県
1469,34102,広島市東区,広島県
1470,34103,広島市南区,広島県
1471,34104,広島市西区,広島県
1472,34105,広島市安佐南区,広島県
1473,34106,広島市安佐北区,広島県
1474,34107,広島市安芸区,広島県
1475,34108,広島市佐伯区,広島県
1476,34202,呉市,広島県
1477,34203,竹原市,広島県
1478,34204,三原市,広島県
1479,34205,尾道市,広島県
1480,34207,福山市,広島県
1481,34208,府中市,広島県
1482,34209,三次市,広島県
1483,34210,庄原市,広島県
1484,34211,大竹市,広島県
1485,34212,東広島市,広島県
1486,34213,廿日市市,広島県
1487,34214,安芸高田市,広島県
1488,34215,江田島市,広島県
1489,34302,府中町,広島県
1490,34304,海田町,広島県
1491,34307,熊野町,広島県
1492,34309,坂町,広島県
1493,34368,安芸太田町,広島県
1494,34369,北広島町,広島県
1495,34431,大崎上島町,広島県
1496,34462,世羅町,広島県
1497,34545,神石高原町,広島県
1498,35201,下関市,山口県
1499,35202,宇部市,山口県
1500,35203,山口市,山口県
1501,35204,萩市,山口県
1502,35206,防府市,山口県
1503,35207,下松市,山口県
1504,35208,岩国市,山口県
1505,35210,光市,山口県
1506,35211,長門市,山口県
1507,35212,柳井市,山口県
1508,35213,美祢市,山口県
1509,35215,周南市,山口県
1510,35216,山陽小野田市,山口県
1511,35305,周防大島町,山口県
1512,35321,和木町,山口県
1513,35341,上関町,山口県
1514,35343,田布施町,山口県
1515,35344,平生町,山口県
1516,35502,阿武町,山口県
1517,36201,徳島市,徳島県
1518,36202,鳴門市,徳島県
1519,36203,小松島市,徳島県
1520,36204,阿南市,徳島県
1521,36205,吉野川市,徳島県
1522,36206,阿波市,徳島県
1523,36207,美馬市,徳島県
1524,36208,三好市,徳島県
1525,36301,勝浦町,徳島県
1526,36302,上勝町,徳島県
1527,36321,佐那河内村,徳島県
1528,36341,石井町,徳島県
1529,36342,神山町,徳島県
1530,36368,那賀町,徳島県
1531,36383,牟岐町,徳島県
1532,36387,美波町,徳島県
1533,36388,海陽町,徳島県
1534,36401,松茂町,徳島県
1535,36402,北島町,徳島県
1536,36403,藍住町,徳島県
1537,36404,板野町,徳島県
1538,36405,上板町,徳島県
1539,36468,つるぎ町,徳島県
1540,36489,東みよし町,徳島県
1541,37201,高松市,香川県
1542,37202,丸亀市,香川県
1543,37203,坂出市,香川県
1544,37204,善通寺市,香川県
1545,37205,観音寺市,香川県
1546,37206,さぬき市,香川県
1547,37207,東かがわ市,香川県
1548,37208,三豊市,香川県
1549,37322,土庄町,香川県
1550,37324,小豆島町,香川県
1551,37341,三木町,香川県
1552,37364,直島町,香川県
1553,37386,宇多津町,香川県
1554,37387,綾川町,香川県
1555,37403,琴平町,香川県
1556,37404,多度津町,香川県
1557,37406,まんのう町,香川県
1558,38201,松山市,愛媛県
1559,38202,今治市,愛媛県
1560,38203,宇和島市,愛媛県
1561,38204,八幡浜市,愛媛県
1562,38205,新居浜市,愛媛県
1563,38206,西条市,愛媛県
1564,38207,大洲市,愛媛県
1565,38210,伊予市,愛媛県
1566,38213,四国中央市,愛媛県
1567,38214,西予市,愛媛県
1568,38215,東温市,愛媛県
1569,38356,上島町,愛媛県
1570,38386,久万高原町,愛媛県
1571,38401,松前町,愛媛県
1572,38402,砥部町,愛媛県
1573,38422,内子町,愛媛県
1574,38442,伊方町,愛媛県
1575,38484,松野町,愛媛県
1576,38488,鬼北町,愛媛県
1577,38506,愛南町,愛媛県
1578,39201,高知市,高知県
1579,39202,室戸市,高知県
1580,39203,安芸市,高知県
1581,39204,南国市,高知県
1582,39205,土佐市,高知県
1583,39206,須崎市,高知県
1584,39208,宿毛市,高知県
1585,39209,土佐清水市,高知県
1586,39210,四万十市,高知県
1587,39211,香南市,高知県
1588,39212,香美市,高知県
1589,39301,東洋町,高知県
1590,39302,奈半利町,高知県
1591,39303,田野町,高知県
1592,39304,安田町,高知県
1593,39305,北川村,高知県
1594,39306,馬路村,高知県
1595,39307,芸西村,高知県
1596,39341,本山町,高知県
1597,39344,大豊町,高知県
1598,39363,土佐町,高知県
1599,39364,大川村,高知県
1600,39386,いの町,高知県
1601,39387,仁淀川町,高知県
1602,39401,中土佐町,高知県
1603,39402,佐川町,高知県
1604,39403,越知町,高知県
1605,39405,檮原町,高知県
1606,39410,日高村,高知県
1607,39411,津野町,高知県
1608,39412,四万十町,高知県
1609,39424,大月町,高知県
1610,39427,三原村,高知県
1611,39428,黒潮町,高知県
1612,40000,所属未定地,福岡県
1613,40101,北九州市門司区,福岡県
1614,40103,北九州市若松区,福岡県
1615,40105,北九州市戸畑区,福岡県
1616,40106,北九州市小倉北区,福岡県
1617,40107,北九州市小倉南区,福岡県
1618,40108,北九州市八幡東区,福岡県
1619,40109,北九州市八幡西区,福岡県
1620,40131,福岡市東区,福岡県
1621,40132,福岡市博多区,福岡県
1622,40133,福岡市中央区,福岡県
1623,40134,福岡市南区,福岡県
1624,40135,福岡市西区,福岡県
1625,40136,福岡市城南区,福岡県
1626,40137,福岡市早良区,福岡県
1627,40202,大牟田市,福岡県
1628,40203,久留米市,福岡県
1629,40204,直方市,福岡県
1630,40205,飯塚市,福岡県
1631,40206,田川市,福岡県
1632,40207,柳川市,福岡県
1633,40210,八女市,福岡県
1634,40211,筑後市,福岡県
1635,40212,大川市,福岡県
1636,40213,行橋市,福岡県
1637,40214,豊前市,福岡県
1638,40215,中間市,福岡県
1639,40216,小郡市,福岡県
1640,40217,筑紫野市,福岡県
1641,40218,春日市,福岡県
1642,40219,大野城市,福岡県
1643,40220,宗像市,福岡県
1644,40221,太宰府市,福岡県
1645,40223,古賀市,福岡県
1646,40224,福津市,福岡県
1647,40225,うきは市,福岡県
1648,40226,宮若市,福岡県
1649,40227,嘉麻市,福岡県
1650,40228,朝倉市,福岡県
1651,40229,みやま市,福岡県
1652,40230,糸島市,福岡県
1653,40231,那珂川市,福岡県
1654,40341,宇美町,福岡県
1655,40342,篠栗町,福岡県
1656,40343,志免町,福岡県
1657,40344,須恵町,福岡県
1658,40345,新宮町,福岡県
1659,40348,久山町,福岡県
1660,40349,粕屋町,福岡県
1661,40381,芦屋町,福岡県
1662,40382,水巻町,福岡県
1663,40383,岡垣町,福岡県
1664,40384,遠賀町,福岡県
1665,40401,小竹町,福岡県
1666,40402,鞍手町,福岡県
1667,40421,桂川町,福岡県
1668,40447,筑前町,福岡県
1669,40448,東峰村,福岡県
1670,40503,大刀洗町,福岡県
1671,40522,大木町,福岡県
1672,40544,広川町,福岡県
1673,40601,香春町,福岡県
1674,40602,添田町,福岡県
1675,40604,糸田町,福岡県
1676,40605,川崎町,福岡県
1677,40608,大任町,福岡県
1678,40609,赤村,福岡県
1679,40610,福智町,福岡県
1680,40621,苅田町,福岡県
1681,40625,みやこ町,福岡県
1682,40642,吉富町,福岡県
1683,40646,上毛町,福岡県
1684,40647,築上町,福岡県
1685,41201,佐賀市,佐賀県
1686,41202,唐津市,佐賀県
1687,41203,鳥栖市,佐賀県
1688,41204,多久市,佐賀県
1689,41205,伊万里市,佐賀県
1690,41206,武雄市,佐賀県
1691,41207,鹿島市,佐賀県
1692,41208,小城市,佐賀県
1693,41209,嬉野市,佐賀県
1694,41210,神埼市,佐賀県
1695,41327,吉野ヶ里町,佐賀県
1696,41341,基山町,佐賀県
1697,41345,上峰町,佐賀県
1698,41346,みやき町,佐賀県
1699,41387,玄海町,佐賀県
1700,41401,有田町,佐賀県
1701,41423,大町町,佐賀県
1702,41424,江北町,佐賀県
1703,41425,白石町,佐賀県
1704,41441,太良町,佐賀県
1705,42201,長崎市,長崎県
1706,42202,佐世保市,長崎県
1707,42203,島原市,長崎県
1708,42204,諫早市,長崎県
1709,42205,大村市,長崎県
1710,42207,平戸市,長崎県
1711,42208,松浦市,長崎県
1712,42209,対馬市,長崎県
1713,42210,壱岐市,長崎県
1714,42211,五島市,長崎県
1715,42212,西海市,長崎県
1716,42213,雲仙市,長崎県
1717,42214,南島原市,長崎県
1718,42307,長与町,長崎県
1719,42308,時津町,長崎県
1720,42321,東彼杵町,長崎県
1721,42322,川棚町,長崎県
1722,42323,波佐見町,長崎県
1723,42383,小値賀町,長崎県
1724,42391,佐々町,長崎県
1725,42411,新上五島町,長崎県
1726,43101,熊本市中央区,熊本県
1727,43102,熊本市東区,熊本県
1728,43103,熊本市西区,熊本県
1729,43104,熊本市南区,熊本県
1730,43105,熊本市北区,熊本県
1731,43202,八代市,熊本県
1732,43203,人吉市,熊本県
1733,43204,荒尾市,熊本県
1734,43205,水俣市,熊本県
1735,43206,玉名市,熊本県
1736,43208,山鹿市,熊本県
1737,43210,菊池市,熊本県
1738,43211,宇土市,熊本県
1739,43212,上天草市,熊本県
1740,43213,宇城市,熊本県
1741,43214,阿蘇市,熊本県
1742,43215,天草市,熊本県
1743,43216,合志市,熊本県
1744,43348,美里町,熊本県
1745,43364,玉東町,熊本県
1746,43367,南関町,熊本県
1747,43368,長洲町,熊本県
1748,43369,和水町,熊本県
1749,43403,大津町,熊本県
1750,43404,菊陽町,熊本県
1751,43423,南小国町,熊本県
1752,43424,小国町,熊本県
1753,43425,産山村,熊本県
1754,43428,高森町,熊本県
1755,43432,西原村,熊本県
1756,43433,南阿蘇村,熊本県
1757,43441,御船町,熊本県
1758,43442,嘉島町,熊本県
1759,43443,益城町,熊本県
1760,43444,甲佐町,熊本県
1761,43447,山都町,熊本県
1762,43468,氷川町,熊本県
1763,43482,芦北町,熊本県
1764,43484,津奈木町,熊本県
1765,43501,錦町,熊本県
1766,43505,多良木町,熊本県
1767,43506,湯前町,熊本県
1768,43507,水上村,熊本県
1769,43510,相良村,熊本県
1770,43511,五木村,熊本県
1771,43512,山江村,熊本県
1772,43513,球磨村,熊本県
1773,43514,あさぎり町,熊本県
1774,43531,苓北町,熊本県
1775,44201,大分市,大分県
1776,44202,別府市,大分県
1777,44203,中津市,大分県
1778,44204,日田市,大分県
1779,44205,佐伯市,大分県
1780,44206,臼杵市,大分県
1781,44207,津久見市,大分県
1782,44208,竹田市,大分県
1783,44209,豊後高田市,大分県
1784,44210,杵築市,大分県
1785,44211,宇佐市,大分県
