kucode,kuname,pref_code,pref_name,block_id,block_name,pop_total,pct_elderly_65,pct_child_under15,pct_child_under5,pct_foreign,pct_working_age_3044,pct_college,pct_primary_ind,pct_tertiary_ind,pct_secondary_ind,pct_ict_industry,female_labor_participation,pct_owner_occupied,pct_apartment,pct_commute_other_pref,pct_single_hh,avg_hh_size,pct_married,pct_nuclear_with_child,pct_single_parent,pct_hh_with_child_under6,pct_hh_with_child_under18,nursery_ratio
2503,滋賀3区,25,滋賀県,8,近畿,489300,0.23048845289188638,0.1436235438381361,0.04359084406294707,0.023525444512568976,0.18994890660126712,0.27102171525032426,0.02105483593719324,0.6094035626562425,0.33842180349110645,0.013406860927267889,0.5537586778989417,0.6664595284438442,0.3850922107468788,0.11270602458190611,0.34031668939160203,2.431594326776858,0.6198261090309068,0.3036814395334256,0.07664938244573385,0.09771888093792609,0.24371249141594595,0.6851626510911009
2601,京都1区,26,京都府,8,近畿,496239,0.25011133748052855,0.09928079010315594,0.031236964446567077,0.030132657852365494,0.1789299107889545,0.37969281473813193,0.005517588523415871,0.7707974367413316,0.18621377267535283,0.031343774804948404,0.572192016611568,0.49718342940091564,0.5973670936764813,0.09889328774518626,0.5389171280747935,1.8752961805463704,0.5146595621143065,0.18171916129617863,0.07373453148164957,0.05579256300868355,0.1369096245196817,0.6824981301421092
2602,京都2区,26,京都府,8,近畿,337742,0.28567071906958563,0.09917925517110694,0.029501809073197886,0.027775639393383116,0.15375937846048168,0.35795610570118924,0.006557981308985356,0.794744399990785,0.16026354791396297,0.025272033358162537,0.5097964889004715,0.5536473755047107,0.494302377747869,0.10871439097974335,0.5021974217700247,1.9786865077040248,0.5381967057031324,0.19685847899687256,0.08178281610308226,0.055583915694109504,0.14365094732642128,0.6604928063502563
2603,京都3区,26,京都府,8,近畿,431278,0.278606838280645,0.11911110698899549,0.037157007776886374,0.021155727859988222,0.17149031483173266,0.303794925964911,0.009645922686468165,0.7199197297342874,0.2369996458664748,0.025014193446843434,0.5127774590040165,0.6102375393892443,0.4836004648192544,0.1505032694144442,0.3876427270161394,2.2107070727781593,0.5767637719177137,0.26272034485412976,0.10035152541503092,0.0764529289508121,0.1921945962589485,0.6818939955522609
2604,京都4区,26,京都府,8,近畿,482594,0.285933932042255,0.11428654313978209,0.03438501100303775,0.017503325776947083,0.16072102015358666,0.2847841568042321,0.02604986745859327,0.7201532696868834,0.21747254499431964,0.020404400773324297,0.525638376544284,0.6522188406822846,0.39227593365890484,0.08446412063382931,0.37744210868253747,2.236571598060934,0.5885724003937353,0.25640632976008165,0.09200890992621467,0.07140470555478212,0.18466286138567914,0.6830228286538966
2605,京都5区,26,京都府,8,近畿,279126,0.34299921899070673,0.1179144902302186,0.034955539792065234,0.010357329664739222,0.15042668902216202,0.16720531948133105,0.052697171933188305,0.6512296744220346,0.2641643007263744,0.0041296412374175,0.5216461378488279,0.7370981664094582,0.21082367712066125,0.03785403050108933,0.3414282340238883,2.348122350090854,0.5974452941301078,0.22806869559349482,0.09028949321816587,0.07391693096700182,0.19184830285444363,0.7546174142480211
2606,京都6区,26,京都府,8,近畿,551108,0.29033873578318586,0.1293104073974611,0.03598568701597509,0.013873868642806854,0.1647789543973232,0.2930579252628658,0.022239120460840457,0.7100375537392309,0.2316861798841102,0.021457458920287515,0.49717908082408874,0.755713352921972,0.2956977545616135,0.21265785242651764,0.2859420592376122,2.4440896552335842,0.611566298558557,0.3167866548825063,0.09904024231549868,0.08197689653181502,0.22595831427289806,0.63478467761123
2701,大阪1区,27,大阪府,8,近畿,533094,0.1911163884793301,0.10264793826229521,0.0374980772621714,0.06193466818234683,0.24023530559338502,0.3791961194985019,0.0006640328290187123,0.7864155125712402,0.16561647565770302,0.05890783319877512,0.6379756734819625,0.3561045473145448,0.8490669593852909,0.05259197988662863,0.6198608455525615,1.6946644965222588,0.5245035147490081,0.15016527374358551,0.06563865019549704,0.06042115376661884,0.12912667381421258,0.6807773013411185
2702,大阪2区,27,大阪府,8,近畿,558305,0.277192573951514,0.10795891134774004,0.03397963478743697,0.0660284253230761,0.16302021296603111,0.25373384579668273,0.001581709684377022,0.7236944903779328,0.2266302394133295,0.02767512641694826,0.5311848302662231,0.47394638139053635,0.5907728692053286,0.04303421104713512,0.4752636141711434,2.0216575777985386,0.535216813505931,0.2117364982752179,0.10321487774178688,0.06432657325154977,0.16033762926797418,0.7075335397316821
2703,大阪3区,27,大阪府,8,近畿,441322,0.3103176365556215,0.09562632273034202,0.02918957133340282,0.035719950512324336,0.156676984152161,0.20795995604932244,0.0013220484793279692,0.7539661454379839,0.18929963058549668,0.027377157026466273,0.5250262347246201,0.4164692973652871,0.6816132096931744,0.03738889266367292,0.5257925659784599,1.883986697915466,0.5119439794063113,0.1794067362684093,0.09634894599356053,0.05229677072213978,0.13421767467694204,0.6489279654480951
2704,大阪4区,27,大阪府,8,近畿,495651,0.21469743831849428,0.1104607879334451,0.03970939229417473,0.028142785952212344,0.22374816150880358,0.3617467974905683,0.0006970101675748921,0.7787407024692682,0.17732816018560943,0.06530449108509373,0.6009960675347917,0.4405237040184533,0.8231076241350006,0.0690230360307147,0.5399584808160461,1.8489472977409054,0.5460751769129001,0.18801618949475035,0.07382723240288544,0.0688613587825022,0.15092522066400824,0.6810401891252955
2705,大阪5区,27,大阪府,8,近畿,521679,0.23922182031479128,0.10134201300033162,0.03313531884549694,0.03463815871445851,0.19590207771445659,0.2662666069160245,0.0010996250847232689,0.7350567112678393,0.21660244287400288,0.050653850346713686,0.5764759969577605,0.39649593931409877,0.7666878990112483,0.09146116701684544,0.5465499831706496,1.8468082244155255,0.519787676535626,0.17878084642774894,0.08379244982196318,0.05767684104235682,0.13755425251111622,0.6505729224607854
2706,大阪6区,27,大阪府,8,近畿,465221,0.276161222300799,0.11399958299388893,0.036285980211555366,0.019298354975377293,0.17177212550594234,0.22289720293705895,0.001849485157362094,0.7057344430244278,0.24345147179535134,0.035649345926456986,0.5354905029481575,0.5357827892511965,0.5661744166558036,0.04871776912840319,0.4203251698631512,2.1201726322313674,0.5553243785170652,0.24082921509306537,0.1064171537826208,0.07143150488028584,0.17737865451044277,0.6475043456667494
2707,大阪7区,27,大阪府,8,近畿,473023,0.23383006745972182,0.13285189092285152,0.043181832595878,0.01289577885219112,0.1851622436963953,0.383540951181017,0.001960632437090325,0.7709787670768665,0.19219523058005675,0.044019829013487215,0.5292576706994931,0.525495087379271,0.7115487158562427,0.07690167517041145,0.4147650884778896,2.1467672981093027,0.6026810355452904,0.2725872969732204,0.08639765996875114,0.08711075178954253,0.20599723847243923,0.5451101112952877
2708,大阪8区,27,大阪府,8,近畿,506551,0.26288567192642004,0.13376737978999154,0.04250707233822458,0.014152572988702027,0.18163620247517032,0.38108520361406506,0.003933136676499509,0.774942260638906,0.1863392101712744,0.03953717042830029,0.5135313857086459,0.5643007889278371,0.6277727960290934,0.10473347403107523,0.359971771097332,2.245569160113132,0.5980193758809691,0.28950160008166853,0.09997292510907631,0.08933382452807577,0.21761554542589692,0.4990319904120955
2709,大阪9区,27,大阪府,8,近畿,451956,0.25753613183584245,0.13588269654568144,0.04000610678915647,0.012782217738009895,0.17836913327846074,0.3650443751417939,0.0088249460093532,0.7741973908404932,0.18412752668458587,0.03282424167093931,0.5090318301648079,0.6159411159411159,0.5468720468720468,0.1049801870643755,0.34354333628628525,2.324852624972994,0.6109601734853615,0.30399781618904387,0.09187972558149117,0.08827437730484765,0.22521065534930673,0.5486388553377312
2710,大阪10区,27,大阪府,8,近畿,383625,0.2886256109481916,0.1241603128054741,0.037242098403388726,0.0084613880742913,0.16950407298794395,0.32902088783163286,0.005093389153565683,0.7508152528370798,0.20570459585199358,0.03320020125098607,0.4959376415033314,0.6722789840963737,0.4549438459208713,0.15026473396406562,0.32357334204113225,2.3163522848034006,0.605920654867985,0.29897985716790937,0.10075044294879935,0.08127883702507725,0.2080135938416511,0.5978502594514455
2711,大阪11区,27,大阪府,8,近畿,472322,0.27918453936085974,0.11627025630819653,0.032884345848806534,0.007598629748349643,0.15220336973505363,0.2985508019429322,0.005534217156073184,0.7422923636063272,0.21627328294717713,0.03147069755916243,0.4947427834220287,0.6990510664759025,0.413557059873307,0.12896883297055517,0.31310034135111536,2.340289958478263,0.6101272388533683,0.297198737794713,0.09591569421290784,0.07247261252679209,0.19931829006906407,0.6179956385702096
2712,大阪12区,27,大阪府,8,近畿,404277,0.2836149471773067,0.11549012187188487,0.034125117184504686,0.013938462984537828,0.15773096169210715,0.21722941359950093,0.0033683202764707943,0.7035411145228894,0.2488937665643133,0.02639198608305799,0.5095074959927083,0.6418222088918626,0.43809265625360494,0.0638113576051155,0.336620756107238,2.288718799359145,0.5728098879708808,0.276517599047781,0.11774641500878535,0.07261803548149408,0.1950235220767443,0.6463659867854065
2713,大阪13区,27,大阪府,8,近畿,493940,0.27491395716078876,0.10582054500546625,0.03120419484147872,0.02679475239907681,0.15732477628861805,0.22146470669908755,0.0027337769862842503,0.672592453734079,0.27769966986388395,0.024057237479301403,0.5276571600606755,0.5779103327158142,0.4853919494772985,0.04746599636367249,0.426389308040526,2.1262747360128795,0.5611597602293459,0.23690019400732917,0.10180642379823238,0.061914205647768915,0.16586764388876912,0.6388504155124654
2714,大阪14区,27,大阪府,8,近畿,505841,0.2891481710656115,0.11772078578051205,0.034973440270757016,0.0198066190759547,0.15888194116333,0.2350357427488106,0.0081470332371339,0.6849675729665787,0.2646727148032054,0.020316951812829966,0.4988375682506608,0.6780756117316857,0.35588750541563846,0.04439150681272858,0.3299133154643551,2.3300337178022628,0.5774033039841882,0.28836563435641693,0.11104754962793466,0.0756033086827549,0.19976195199365204,0.6715630020656415
2715,大阪15区,27,大阪府,8,近畿,457686,0.3128870011317803,0.1120549896654038,0.03215086325559445,0.010061483200272676,0.147550941038179,0.2449932674307859,0.012744086112105828,0.7146009310555473,0.23161586586059443,0.019284646009310555,0.48089212678936605,0.7374489130607637,0.3291244586507217,0.035528443333823316,0.30584187073130104,2.378664643241361,0.5907161948116252,0.2891106530068299,0.10801890721306014,0.07012639513576545,0.19346576711644178,0.615639985245297
